MID,fb,Rating
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeaaa,,4
Mxlaeajx,,4.5
Mxlaeajx,"Comments by Jayaprakash P K
- Kaushik worked in designing the Visuals for Amex GBT Self-Service Portal.- He quickly responded with the multiple requirement changes and feedback provided by various stakeholders - both from Mindtree and GBT.
- Customer team liked and well appreciated the final designs provided by him.",4.5
Mxlaeajx,"<!--[endif]----> <!--[endif]----><!--[endif]---->  <!--[endif]----> 
You attended UXÿworkshop on Information Designÿat IDC, IIT Bombay.ÿYou also took a session explaining Internet of things and UX Design Trends to the team. Lot of information helped other team members to understand better and learn from this.ÿ",4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,"<!--[endif]----> <!--[endif]----><!--[endif]---->  <!--[endif]----> 
In last six months you have upgraded your UX skills and applied that on the actual projects.ÿ


You are really good at visual designing. Stay focused with learning new UX design activities/techniques and sharpening your interaction design skills. Most importantly How to gather user requirements with research methods would be a possible learning for and will help youÿgetting to be a T-shaped designer who can own start-to-end of design cycle.
<!--[endif]----> <!--[endif]----><!--[endif]---->  <!--[endif]---->

You communicate promptly and availableÿfor calls/discussions during businessÿhours.",4.5
Mxlaeajx,"You have worked on many internal products and have received many recognition for the awesome work that you have done. You are really dedicated toward work and your contribution in presales in helping creating persona, customer journey mapping and concepts is commendable.ÿ
<!--[endif]----> <!--[endif]----><!--[endif]---->  <!--[endif]----> 
Created and presented case studies during POD dayÿwithÿdesired informationÿandÿproper template. Also you along with prathma came up with a theme for a POD Day and that really helped us to go with the team theme for the POD Day.ÿ ÿ",4.5
Mxlaeajx,,4.5
Mxlaeajx,"Comments by Smitha Koshy -
Kaushik has worked in CRE project for 2 months (1-Sep to 28-Oct).
He was allocated as a replacement to Anantha who was on emergency leave.


Highlights:
1. The first VSD delivered by Kaushik was much appreciated asÿthe projectÿhad received an escalation on this space.
2. He had quickly understood the projects needs and hand-holded the project well.
3 He is good in communication and client facing.
4. The UX team delivered the VSD within the timeline and with good quality.",4.5
Mxlaeajx,,4.5
Mxlaeajx,"Comments by Rajesh Kathirvelu
Shown outstanding output on Visual Design and impressed client. Agree on all points mentioned in self comment.",4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,"Comments by Krishna D L

Agree that he goes matches the wave length of users to understand their pain points. To make sure that the project need and business goals are addressed with his impressive user experience wire-frames.ÿ

He conducting design thinkingÿworkshops in this project which went well and much appreciated by the customer.

He was able to collate the inputs and plot in his designs
We can see veryÿgood conceptualisations, detailing & presentation in is work.


Scenario design sketching & wire-framingÿwas really good.


He was co-operative, flexible and have patience to listen both customer & team members.





Comments by Krishna D LAppreciate your commendable work in project, advice is to continue and excel with deep diving different UX methodologies and tool sets to create Visual Designs.

Your work is exceptionally appreciated by customer.


With your attention to detailing will make you perfect in your work and suggest to continue with same attitude and zeal of listening to cater impressive designs.",4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeajx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,"Comments by Vallabh Prasad Munshi
Agree with comments:
1. Puneeth was instrumental in completing a proposal for ABG. He was able to work very well in the given time pressure, which is very
good quality to have as a team player.
2. Puneeth, along with his colleague led the BBC proposal without needing a lot of oversight. Really appreciate the effort put in to
gather the content.
3. Puneeth should start",4.5
Mxlaeahx,,4.5
Mxlaeahx,"Comments by Naveen Nandakumar


Puneeth have changed the perception of the UX work with respect to HDCS. The SVN structure has improved the access of


wireframes. All the work is much appreciated.",4.5
Mxlaeahx,,4.5
Mxlaeahx,"Puneet has been a great addition to the DCS cross functional team.


Puneet joined at a time when the SME confidence on Mindtree's capability in UX was rock bottom, Puneet was instrumental in bringing back the customer confidence, there has not been a single escalation on Puneet's work in SITA to date, the SME's have only good thingsto say.


Puneet does his home work before releasing wireframes, the wireframes comply with NGAF components ensuring ease of development for the developers.


Puneet has always turned around clarifications and bug fixes at the earliest ensuring no blockers for developers. He also conducts knowledge transfer sessions before the start of the iteration. There has not been any instance of conflicts with any one from mindtree or SITA.


The work done by Puneet on the business dashboard and the idea jam was outstanding. Puneet's wireframes were one of the main reasons for his team being nominated in the final 5 of the idea Jam competition.


Right







Comments by Naveen Nandakumar


The quality of deliverable is top notch. SITA clients were very happy with the proto types shown. All the efforts are much appreciated.


Multiple appreciation mails from customer as well as internal project management.


The chatbot prototype was brilliant. We are hoping that this will be converted to a business opportunity.


Randhish's mail on idea Jam itself is a testimony to your brilliant work. Very good understanding in a short while, grasping the concept


and coming up with prototypes. Super work.",4.5
Mxlaeahx,"""Customer feed back _ÿ
?Dogmatic in approach. Willing to accept changes which are against professional grain.ÿ
Very rarely makes a mistake. Always comes to a meeting with alternative approaches which is a big plus point. Need to slow down a bit (which according to me is good ? ).ÿ
Managing the UX work very well along with Richi. Both Richi and Puneeth make a very good team.",4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,"Puneet values design thinking and proactively participates in knowledge sharing. He is keen to know the trend in the design industry, he is actively participating in the design meets and evaluating many papers in the field of HCI. Since he is in the client location in UK he is managing all the deliverables with minimum resources or help from onsite team.ÿ",4.5
Mxlaeahx,,4.5
Mxlaeahx,"What went well?
Puneet has been contributing in many presales activity in the European wing of Mindtree. He has also worked in developing concepts and POCs for the clients. He mentors his subordinates and he has also influenced other disciplines in the project by his UX skill. His involvement in the POD activates were was appreciated.


What could have been better?
Puneet should take initiatives in taking UX workshops and present his design thinking inside and outside Mindtree
like usability, interaction design and social interaction. Objective -These subject matters should intrigue the UX team members to take design as continues education in their professional life. ÿÿ",4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeahx,,4.5
Mxlaeyly,Should focus on completing thisÿ,3.5
Mxlaeyly,,3.5
Mxlaeyly,Follows the process diligently.,3.5
Mxlaeyly,,3.5
Mxlaeyly,Maintains regular communication with customer stakeholders.,3.5
Mxlaeyly,,3.5
Mxlaeyly,Agreed,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,Always met the schedule deadlines.,3.5
Mxlaeyly,Agreed,3.5
Mxlaeyly,,3.5
Mxlaeyly,No Quality issues with deliverables till date.,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,Ensures requirements are captured as per customer process.,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyly,,3.5
Mxlaeyyy,#NAME?,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,#NAME?,4
Mxlaeyyy,,4
Mxlaeyyy,"- Appreciate your contribution towards the organization growth. Keep it up!!






",4
Mxlaeyyy,,4
Mxlaeyyy,#NAME?,4
Mxlaeyyy,#NAME?,4
Mxlaeyyy,,4
Mxlaeyyy,#NAME?,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeyyy,,4
Mxlaeeaj,,4
Mxlaeeaj,"As mentioned you are growing in design field and making your own approach to tackle projects. The path you have chosen will helps you think beyond design solution. This will give you in depth understanding of client needs and make you more consistent while making right solution in a complex situation and help reduce project timelines. The work you have done in this year was as per the expectations. Your design advocacy helped very well in GBT and it show fruitful results as well. ÿYou work on RSA was also appreciated 
ÿ
What went well:
 - Design advocacy
- Design management
- Styling design approach

ÿ
Area of Improvement
- Plan WFHs in advance
- Improve Interaction among team members",4
Mxlaeeaj,"Ketan you have been in Mindtree for last 3 years and a visible growth seen since then. 
With your growth people are also looking as senior and as for guidance. You are guding them with both direction be it interaction or visuals. And I have seen you suggestion are working as well. You have provided support on BBC, Brighthouse, Metlife, WCBFuel, Century link, Toyota Owners. You have owned SITA baggage presales which got converted to project.
What went well
 - Guiding POD members on projects
 - Active support on pre-sales activities
 - Urge of learning more
- Review of icons Library

Improvement Areas
 - Active participation on POD goals ÿ
 - Sessions on your learning or any other UX specific process
- Look for writing blogs around UXÿ ÿÿ",4
Mxlaeeaj,,4
Mxlaeeaj,,4
Mxlaeeaj,"It is being noticed that you have been interacting less, though your interaction in terms of projects and office needs are intact and healthy. You are assisting juniors with your experience and helping them to grow. The way you have presented case studies was quite good and that?s how people should take this up in next POD day. 
ÿ
What went well:
 - Punctuality
- Commitment towards work
- Supervising juniors and showcasing your mentoring strength

ÿArea of Improvement
- Plan WFHs in advance
- Improve Interaction among team members",4
